"Well I am worried.I'm very worried. Look I think you and me need to have a little talk, don't we?I've noticed some changes in you recently.","MINTY","male"
"No...","JANE","female"
"It's really good of you to do this.  I mean you shouldn't have gone to so much trouble on my account.","IAN","male"
"We've got that events manager coming round later this afternoon.You hadn't forgotten had you? Could be a regular booking for us, once a fortnight, it's exactly what we need now that Christmas is over.","JACK","male"
"Are you mad?","TANYA","female"
"Really?","MAX","male"
"Tough.","TANYA","female"
"What me?","ROXY","female"
"Shower.  Now.","JANE","female"
"She never seems to find a moment for herself?  Pluck those eyebrows... shave those legs.  Not like me, I'm so vain! My legs are always silky smooth, no matter what. We've all got our crosses to bear!","CLARE","female"
"Yeah me too.","RONNIE","female"
"Revenge is that it?","STACEY","female"
"Ain't we done that already?","STACEY","female"
"I'm moving in with Jack.","RONNIE","female"
"Is she?","TANYA","female"
"Sorry. I ain't got no money.  Thanks for the lift though.TAXI","STACEY","female"
"Maybe this time I've learned. I mean, how bad do I have to make things for myself?","MAX","male"
"Um, look I can't do -","TANYA","female"
"Sounds like a winner.","ROXY","female"
"How can you stand it?‚Earth to Jane?Don't touch the tuna mayonnaise mate. Affects the hearing.","CHRISTIAN","male"
"Yeah, yeah I do. We're dealing with it, we're gonna move on. I'm sorry you don't like it Jane, but I do know what I'm doing.","TANYA","female"
"Look, just let me have one drink and I'll be okay.","SHIRLEY","female"
"But don't you think she's got a right to know?","ROXY","female"
"Don't do this.","SEAN","male"
"No, No It's nothing to do with Jack.","RONNIE","female"
"Oh.  It makes me wanna - Oh I dunno.","JANE","female"
"Yeah, I suppose so.","IAN","male"
"I won't try and stop you.  Kill me.","SEAN","male"
"No.","JACK","male"
"That's the clay, drawing the impurities out.","CHRISTIAN","male"
"I'm sorry.","SHIRLEY","female"
"This your idea of a joke?","MAX","male"
"Look the truth is... She was a bit upset earlier.","GARRY","male"
"It supposed to feel this tight?","IAN","male"
"Shut up!‚LOVE LIFTS US UP WHERE WE BELONG', APPEARS A HUNK IN A WHITE NAVAL UNIFORM, JACKET OPEN TO THE WAIST, REVEALING A RIPPLING SIX PACK -SCREAMS AND WHISTLES GET LOUDER, AS THE STRIPPER MOVES THROUGH THE CROWD, ALLOWS HEATHER TO FEEL HIS WASHBOARD...BUT AMONGST IT ALL, THERE'S ONLY ONE DIRECTION HE'S HEADING IN, TOWARDS JANE -","JANE","female"
"I'd love one.","JANE","female"
"What d'you mean?","MINTY","male"
"Bad day at work. So, what you gonna do with all this freedom?","SHIRLEY","female"
"And...  He's got good taste in earrings.    What else is there to know?","SHIRLEY","female"
"It's alright, he'll be here.","IAN","male"
"- from this angle -","CHRISTIAN","male"
"Not much of a welcome.","STEVEN","male"
"I know how you feel Gal, I thought I'd never love again and then all of a sudden-","MINTY","male"
"Which one?","CHRISTIAN","male"
"No Phil I ain't going to no hospital!","SHIRLEY","female"
"Reverse.","GARRY","male"
"Well... Nothing firm. But at this stage it's all about building relationships....","IAN","male"
"Sweetheart, it's not a fairy tale.","TANYA","female"
"'Cause I was there...","STACEY","female"
"I do remember...Husband and wife Valentine cards.  You said you'd never buy anything that naff.","BRADLEY","male"
"First time when I left.  And I left her with that mad mother of ours.","SEAN","male"
"I don't know...","STACEY","female"
"Thanks.DR","STACEY","female"
"It's her birthday. She's allowed to enjoy herself, ain't she?‚MADCHESTER' ERA, WHEN TANYA WOULD HAVE BEEN INTO THE CLUB SCENE. MAYBE HAPPY MONDAY'S ‚STEP ON', OR PRIMAL SCREAM'S ‚Tanya, look take it easy, yeah?","SEAN","male"
"It's just dreams... It doesn't matter does it?... It's just dreams.","BRADLEY","male"
"I was gonna tell Deano no hard feelings.","SEAN","male"
"Sure, yeah. Why not?","RONNIE","female"
"What?  Hasn't he told you?  Yeah he was desperate, so he sold it to me at a knock down price.","JACK","male"
"Don't worry. He won't be coming in here again.","SHIRLEY","female"
"Figures. You never could resist a sob story, could you.","ROXY","female"
"Just now.","RONNIE","female"
"Stopped the marriage, had a show down in the Vic, or even better in the church.  Yeah, give it the works, why not?   I was thinking of you Stace. And her.","SEAN","male"
"I don't suppose you could lend me some cash can ya?  Just to get me out of here.","CLARE","female"
"Denise'll have to know.","SHIRLEY","female"
"I see... No, you can't fake being in love. No, I can see Donna was never gonna keep it secret for long.","HEATHER","female"
"Oi, oi, what's this?","SEAN","male"
"Decided to get smashed on sherry. Can you take over?  I need to get him out of here before the mums smell his breath and we all get arrested.","CHRISTIAN","male"
"Why's that?","IAN","male"
"Thanks Christian.  It's alright babe.  Come on trouble.","JANE","female"
"Just give me five minutes.","JACK","male"
"Fruit flan.  You said healthy.","JANE","female"
"No, just... Oh shut up. Come on let's go.","RONNIE","female"
"Before falling into bed for the weekend.","ROXY","female"
"You need help, mate.","PHIL","male"
"Look, we'll find another course somewhere.","STEVEN","male"
"Oh, it's over, is it?Just drink your drink, okay.","SEAN","male"
"You know.","HEATHER","female"
"I can go and ask if you like.","CLARE","female"
"Someone has just made a very big decision.","RONNIE","female"
"Business stuff?","RONNIE","female"
"I don't think that's fair from a drug taking work obsessed alocholic.","MAX","male"
"Nice mother-in-law you're getting there.","PHIL","male"
"Is that a problem?","JACK","male"
"I know what she thinks. I just haven't decided if what she thinks is right for anyone except her.","BRADLEY","male"
"Clare was just leaving, Dot.","JANE","female"
"Oh, you scared me.","BRADLEY","male"
"Denise.","SHIRLEY","female"
"The facts.  That my husband and your then fiancee were...","TANYA","female"
"You're telling me.","SHIRLEY","female"
"See you later.","JACK","male"
"Back to bed.","RONNIE","female"
"You knew I was looking for something to do.","CHRISTIAN","male"
"I've been yelling.  Listen, I just thought - me and Ben are gonna ring out for a pizza, thoughtyou might wanna join us?","PHIL","male"
"She'll get there.","TANYA","female"
"It's important to drink. Don't wanna dehydrate.","STEVEN","male"
"I mean, what if there are some people you're just destined to be mates with? Or things that are gonna happen to you, no matter what?","HEATHER","female"
"I know it's not much.  But I, I had to get you something didn't I?","SEAN","male"
"As Old Mama Pacino used to say, ‚Messier in the kitchen, tastier in the mouth.'","SEAN","male"
"You got a kinky side I should know about?","SEAN","male"
"You had to -","RONNIE","female"
"Ahh, I love you too.  Maybe just a cuddle tonight yeah?","JANE","female"
"Well to let you know I'm done.","MINTY","male"
"Exactly.TANYA/","JANE","female"
"I won't let you do this alright, I'm not gonna let you do this...","GARRY","male"
"The only thing that will make me feel better, is to watch Jack Branning suffer.","ROXY","female"
"Do people still use this place?","CLARE","female"
"But -","STACEY","female"
"Morning. Peter's good.  He's got talent.","CHRISTIAN","male"
"Cuppa tea to take out, Maria.  So you not joining the wage slaves today then?Minty?","GARRY","male"
"Gone? What d'you mean gone?","MINTY","male"
"Are you struggling to handle your teenage tearaway?","MINTY","male"
"He put her there.  And I'm going to return the favour.","SEAN","male"
"This is Ronnie Mitchell, my business partner.","JACK","male"
"I know we haven't gone public, but do you wanna play it single tonight?","JACK","male"
"What's wrong with madam this morning?","MAX","male"
"There's a table over here.","TANYA","female"
"You see? And people say I don't understand women.","IAN","male"
"Well you'd better get used to it.  And if you think Christian's taking you to that theme park this weekend, you can forget it.","IAN","male"
"Yeah but......","GARRY","male"
"What time will you be finished?","JACK","male"
"Would you die?","TANYA","female"
"That's an appalling thing to say.  Look are you suggesting that I would lead someone on just to get what I want?","IAN","male"
"I wouldn't wish that on my worst enemy.","RONNIE","female"
"Never mind!","IAN","male"
"Actually, you probably haven't.","CHRISTIAN","male"
"I ain't getting down on my knees and begging...","RONNIE","female"
"You're taking this all way too seriously.","CLARE","female"
"What do you think you're doing, going behind my back.","STACEY","female"
"Does your girlfriend know you're here?","STACEY","female"
"The last thing Kevin saw was a face that loved him.And he wanted me to step up, to look after you and Dean. And he trusted me to do that, ‚cause he knew I was the only person on this earth who'd be on your side, no matter what -","SHIRLEY","female"
"That wasn't my only sketch book, Stace. I don't just draw you.","STEVEN","male"
"What do you mean?","JACK","male"
"Tea.","SEAN","male"
"Really?","IAN","male"
"Alright, alright, I'm coming, I'm coming.  Come on in.-   those should've been here when we arrived.  Just stick that over there, anywhere will do. Yeh that's fine, fine, fine.  I gave your mate a tip. Half of it's yours, yeah?  See ya.","IAN","male"
"Are we alright now?","MINTY","male"
"We haven't won the lottery or something have we?","JANE","female"
"Dummy, dummy, dummy, dummy...","IAN","male"
"You need to get a grip of yourself, Tan.","MAX","male"
"You should have a bit more respect.","BRADLEY","male"
"I like Top Gear.","HEATHER","female"
"If you want to talk about me at least say it to my face.","RONNIE","female"
"because you're floating around here like the ghost of Christmas Past.  And you smell.","CLARE","female"
"Oh yeah, nothing like the cheery glow of home after a long, hard day. Forget larging it in some hotel, gourmet dinner, hot tub...","CHRISTIAN","male"
"The last wishes of a dying man.","SHIRLEY","female"
"Look it's not really about the jumper.","RONNIE","female"
"Something will turn up.","JACK","male"
"Abi'll be hurt the most.  Lauren too, they really liked her.  It's your children you're damaging.  Again.","TANYA","female"
"Well it does if you walk about with a face like that.  So?","SHIRLEY","female"
"Where's Steven?  I'm gonna kill him!","JANE","female"
"You can't go now, your curries here.","MINTY","male"
"I made the offer, didn't I?","IAN","male"
"Have you told the police - about you hitting Lucy?","JANE","female"
"Not really, no.I've had enough of this. I'm gonna go and see what's going on.","MINTY","male"
"Yeah, well... I've lived with worse.","BRADLEY","male"
"We need to talk.","TANYA","female"
"All the time what?","JANE","female"
"...and we should be making a killing in no time.","CHRISTIAN","male"
"That's right, Max - give him the Branning pep-talk.","STACEY","female"
"Listen.  You know, Mum's been through the same thing. You could always talk to her.","PHIL","male"
"Yes. What is this?","TANYA","female"
"You left the door open - Albert's in here somewhere.","ROXY","female"
"How did she do that?","CHRISTIAN","male"
"You've crossed the line.","BRADLEY","male"
"Yeah.  Thank Steven.","STACEY","female"
"Excuse me.","JACK","male"
"Oh,d'you know what, this is stupid! I was an idiot to think you could ever get anything done in this madhouse!","STACEY","female"
